channel_index,interaction_count,distance_km,attribution_probability_score
2,1,12.1,1.0679893956184396
1,3,27.35,0.6963515595259546
0,1,6.42,0.26808260961372904
2,3,15.1,1.8944432423423994
1,2,19.64,0.7511972106590646
0,1,26.87,0.11830844773269628
2,2,21.22,1.1753177769397058
1,1,23.75,0.40210267502153274
1,2,21.91,0.6859935426994365
1,4,5.33,1.9506255254835587
0,2,17.88,0.2686624948968893
0,1,21.79,0.14496541226176185
1,3,7.35,1.5497588963445712
0,1,10.36,0.22899385699395552
0,3,8.57,0.49198211214400306
1,2,21.18,0.706319874355341
1,2,14.45,0.9245140191131863
0,4,12.43,0.4894552772988398
1,3,4.75,1.719613176393407
2,1,14.46,0.9717835459159836
1,1,10.46,0.6842391332300254
0,5,16.95,0.45477654080603735
0,1,5.86,0.27415542164139634
0,2,16.42,0.2848195796765142
0,3,11.49,0.4377475430188026
0,2,5.01,0.449553975661605
0,3,4.38,0.5817509053305676
0,3,5.58,0.5544864435334909
2,3,13.35,2.0318058763339875
0,4,15.97,0.42483170138222875
1,3,17.16,1.0467596742854515
1,2,17.46,0.8196424550208532
0,2,8.93,0.3843124624623562
2,3,23.47,1.355438464266642
1,5,11.46,1.6993795075747578
0,1,18.6,0.16469498342259803
1,1,13.69,0.6013081106675706
0,6,18.0,0.47358807747403925
1,2,13.29,0.9684222634262882
0,1,18.15,0.16768633451802015
2,3,14.94,1.9066065601930826
0,10,21.51,0.5071462793197821
1,4,8.45,1.7217653029692728
0,3,0.84,0.6702443573796236
1,1,7.21,0.7792309459037904
1,5,23.55,1.047769049386935
0,2,13.76,0.3167953323344294
1,5,15.74,1.4319872844010488
0,1,6.57,0.2664789298065049
2,1,15.52,0.9314412244214073
0,2,6.82,0.41815656760385445
2,1,7.99,1.258823823121639
2,3,11.78,2.1634950481211694
0,7,18.56,0.4948761189543892
0,3,19.41,0.31888876993794246
0,5,19.63,0.40854667988049337
2,2,2.3,2.5051248146192506
0,3,14.95,0.38116881401543906
1,4,13.43,1.4107903840982912
2,3,2.74,3.1059666638720684
0,2,15.13,0.29990205140816595
1,2,13.0,0.9797213697986309
0,3,19.09,0.32299678137847115
0,1,15.65,0.18532206026802048
1,4,10.61,1.5792500831295149
0,6,22.41,0.39700064644089755
0,2,0.1,0.5471133083524624
2,3,14.49,1.9412362101304956
0,3,0.89,0.6689052082603667
2,3,7.7,2.547022403141508
2,2,19.2,1.2742255209405629
0,5,4.81,0.7390800071823047
0,2,3.61,0.4754472433742983
1,1,34.06,0.2662158554899541
0,4,4.13,0.6821796869547417
0,3,28.2,0.22435785821589216
1,4,13.62,1.4001090177840654
0,1,10.8,0.22499882452119468
2,1,19.53,0.7934044289253969
0,6,25.69,0.3481863792626453
0,1,5.83,0.27448460561825
0,4,10.92,0.5199294315191999
2,4,21.77,1.684343253344105
1,3,17.3,1.040914202706033
2,1,23.82,0.6682972705063803
0,3,19.12,0.3226094177055044
0,5,29.47,0.2756153348286212
0,2,16.43,0.2847056746271722
0,2,16.77,0.28085988807699114
1,2,17.57,0.8160439507337781
1,1,13.86,0.5972330863002949
0,5,21.78,0.3748800766424864
2,4,16.9,2.046591501574073
0,13,21.31,0.5626343104441793
2,2,22.56,1.1139792998284648
0,3,18.43,0.3316374514069529
0,1,19.01,0.16201601329390405
0,3,6.92,0.52554843655998
0,3,10.6,0.4536120686362199
1,5,21.75,1.1259906082683315
0,4,26.39,0.2800289788619085
0,6,0.1,0.9690710275023247
1,4,10.46,1.5887540670681728
1,4,15.19,1.3148861756408086
2,1,7.97,1.259831285111201
0,4,8.42,0.5746108871666238
1,2,18.8,0.7768662621025382
1,1,27.65,0.34402263908744335
0,1,0.1,0.3451900648144839
0,3,13.64,0.4016746202048481
0,1,18.71,0.16397191740731834
0,2,21.24,0.23487557974391382
0,3,17.55,0.3435189777787519
0,5,29.09,0.27983668893439545
1,4,15.23,1.312784039916818
1,2,25.5,0.5942310487585285
2,1,9.83,1.169501759222159
1,1,15.46,0.5602076208348442
0,1,5.3,0.28036579964537406
2,1,22.21,0.712751683860925
2,7,14.04,2.964742256373163
0,2,17.86,0.26887751088773565
1,1,12.49,0.6308748245210142
2,1,19.69,0.7883428548940024
1,2,18.18,0.7963734345435872
2,2,7.04,2.072464667209376
0,1,7.51,0.2566453518113935
0,6,14.78,0.538688730144328
0,1,20.28,0.15399115686965126
1,1,29.9,0.31441301830132307
2,1,17.42,0.8632748222512749
2,2,23.06,1.0919210317830492
0,1,2.1,0.31865059144051233
0,1,31.1,0.09989255694666963
2,1,19.85,0.7833135714961629
1,2,14.6,0.9189835430182105
0,1,13.68,0.20051622734096702
0,1,6.14,0.27110201193163014
1,2,8.43,1.1762282675792342
1,1,30.28,0.3096700780858379
0,2,7.09,0.41366477600847734
0,1,6.93,0.2626691296118128
2,1,9.38,1.1907433920627333
1,2,5.41,1.3272550478641623
0,1,15.12,0.18929282938087358
0,1,23.71,0.1342488514225344
1,2,10.12,1.099343227658811
0,5,4.01,0.7631130452367623
0,3,17.33,0.34655528494043947
1,4,14.55,1.3489818239792761
0,5,23.02,0.35673962687680133
1,8,11.36,2.092292000988648
0,3,12.92,0.4134110425380483
1,2,13.8,0.9488665952536215
0,1,15.71,0.18487782062418484
0,1,11.86,0.21565829292557068
0,3,10.56,0.45433842887927545
2,11,0.2,6.162766754951338
2,2,10.48,1.8060435332445568
0,3,20.72,0.30260924670346057
1,2,21.8,0.6890185644548089
1,2,11.23,1.0516001281388079
2,2,25.4,0.9943545552446013
0,2,14.77,0.30425188458244085
1,1,4.3,0.8754232349579094
0,3,1.78,0.6455110692023498
0,5,24.75,0.3328880273415888
2,5,12.02,2.7695609689032503
1,1,5.29,0.8414339051924613
0,5,0.1,0.8923033731669462
0,1,11.83,0.21591723821318048
1,1,18.24,0.5012512470553402
1,3,9.42,1.4266076711693028
0,1,6.57,0.2664789298065049
2,1,10.6,1.1340301715905499
0,1,24.95,0.12775254847908957
0,3,3.86,0.5939780455942002
2,1,9.87,1.1676320525715949
0,2,24.69,0.2045998102379592
0,3,18.95,0.32481063741087335
1,3,16.43,1.0777756867975037
2,5,9.81,3.0255376543262424
0,2,15.24,0.2985853811806977
2,1,10.7,1.1295031110613252
1,1,8.12,0.7513769574466131
0,2,6.36,0.4259218701473325
1,3,21.27,0.8880736218715886
0,1,14.52,0.19389081238095018
0,1,17.52,0.1719657239923568
1,3,16.21,1.0873019669980215
2,3,18.53,1.651567755835024
0,3,12.96,0.4127501137540127
0,4,11.15,0.5151680168405426
0,3,8.48,0.4937564396209067
0,3,3.69,0.5980308602572614
0,2,6.02,0.43175397600928295
0,9,12.08,0.7101246682246048
1,2,2.18,1.5103069913983262
0,1,3.94,0.2960401768872868
0,1,23.34,0.13625051016144504
2,3,16.79,1.7706115437434204
2,6,11.39,3.0845955370344633
0,1,33.17,0.0919546184693431
0,1,1.81,0.3223684602507127
1,5,22.8,1.0796783674769335
0,5,14.11,0.5094879385159545
0,1,21.28,0.14795307724320964
1,1,15.87,0.5510951424162858
0,3,0.1,0.6903801296289678
0,1,15.76,0.18450843449219717
0,5,17.68,0.4416890727432343
0,1,0.1,0.3451900648144839
0,1,30.55,0.1021145454535923
2,1,17.49,0.8608610336300495
0,1,20.38,0.15337642253049652
0,1,5.68,0.27613646387114643
0,1,20.52,0.15251991502368326
2,3,23.72,1.3419516262044167
1,1,17.03,0.5261085006724595
0,5,14.93,0.4930478258645858
2,1,7.85,1.2658930117852416
0,3,13.27,0.407663613817919
0,1,10.9,0.2241006268161167
0,1,19.58,0.15836384116381202
0,2,8.2,0.3956998328751559
0,2,19.52,0.2516038749749311
1,3,8.29,1.492569853323842
0,3,12.9,0.41374190369889713
1,3,19.93,0.9369731692300137
0,2,9.37,0.3776077377707051
0,5,20.2,0.3993372025716396
0,2,19.42,0.2526123059922912
2,10,12.83,3.5883127817499325
0,4,24.29,0.3045676085139927
1,1,15.62,0.5566337406768429
0,1,23.82,0.13365945410127605
0,2,29.35,0.16980588403899385
0,3,13.07,0.4109380028210856
0,2,20.16,0.24524456227756977
0,4,9.9,0.5415812458818192
0,1,6.74,0.26467302013546873
1,1,13.44,0.6073513576488451
0,1,4.1,0.29415156974450635
1,2,7.5,1.2208080013652682
0,3,19.73,0.3148330059468264
1,1,10.89,0.6725708549918518
1,2,20.68,0.7205884823048486
0,1,17.4,0.17279314368614
0,1,29.81,0.10518231500354801
1,3,19.19,0.9651221243560554
2,1,23.91,0.6658957257068643
0,3,18.22,0.33443493899744364
0,4,17.49,0.39977148395587725
2,4,24.32,1.5210117329238246
0,1,20.35,0.15356058471274298
1,2,16.68,0.8456184174962296
0,3,16.65,0.3561109566949289
0,3,19.31,0.32016687953273815
1,4,9.63,1.6423860671080173
1,1,9.29,0.7170226761353398
0,1,26.4,0.1205536856572099
0,2,29.92,0.16597811229838294
1,3,7.57,1.5361808490882185
1,1,9.65,0.7067715349545995
0,1,24.14,0.1319595159030081
1,3,19.27,0.9620386697167531
1,1,20.41,0.4595774436309749
1,1,22.17,0.4283357996184146
1,1,13.07,0.6164070042316284
0,1,17.64,0.17114226639646163
1,2,17.02,0.8341958564923052
1,1,8.13,0.7510764667657773
0,1,17.52,0.1719657239923568
0,1,24.9,0.12800830925156664
0,1,12.33,0.21164179044061815
1,3,16.22,1.0868671331837831
0,1,16.65,0.17805547834746446
1,2,12.72,0.9907559273147993
2,1,20.42,0.7656560823580273
1,1,9.56,0.7093204978607879
2,1,25.66,0.6208770593508667
2,1,20.01,0.778316372731727
0,3,7.51,0.513290703622787
1,2,28.58,0.5253518427062955
0,4,16.34,0.41859049108048085
2,1,9.22,1.1983885883043226
0,1,23.84,0.13355256929761702
2,1,18.96,0.8117018478432392
1,3,0.82,2.0123423022027818
1,1,10.79,0.6752665261599281
0,2,17.23,0.2757393198317147
0,1,0.1,0.3451900648144839
1,1,15.68,0.5552994215226765
0,6,16.26,0.5077239574290583
2,2,5.53,2.2014991486298823
0,4,17.17,0.4049214484090233
1,3,15.06,1.1384860666267727
0,2,5.47,0.4413578183958882
1,1,22.36,0.4250927866004705
1,3,21.7,0.8729293695002517
0,1,12.68,0.20869944981688882
0,2,13.41,0.32126165831925235
0,2,20.81,0.23895038256277445
1,3,13.39,1.2171345517541299
1,3,0.1,2.071140388886903
1,3,18.9,0.9763827262208021
1,1,8.49,0.7403384648104608
0,1,11.88,0.21548583528348478
0,1,26.66,0.11930642432725257
0,3,13.93,0.39704211508586956
0,6,15.01,0.5337555213828198
2,1,19.08,0.8078150148355268
2,1,19.04,0.8091085534141716
0,2,7.65,0.40450169467261926
1,4,14.52,1.350601573823588
2,2,15.29,1.489944035955919
0,1,17.18,0.17432043356996885
0,8,17.31,0.5497167285777407
0,4,35.7,0.19296196438341343
1,1,5.59,0.8313970399636184
2,5,22.84,1.7965871055675247
1,2,24.47,0.6192247018862802
0,1,18.94,0.16247029382707684
0,2,9.8,0.37116842155037033
1,4,28.32,0.7776724206934624
2,3,0.1,3.451900648144839
1,1,9.53,0.710172193373325
1,7,24.37,1.1767595021716382
0,1,12.04,0.2141111296879016
2,3,27.77,1.1412509574240086
1,2,2.91,1.4668436797685738
0,1,6.1,0.27153612234644237
1,1,10.75,0.6763478174041038
0,4,18.34,0.3864077247584011
0,2,13.22,0.3237125485082568
0,3,11.08,0.44498579415098677
0,2,26.36,0.1913790327081707
0,3,27.11,0.23435624176846373
0,2,11.68,0.3442802224936443
1,1,1.32,0.9862476274291142
0,1,0.1,0.3451900648144839
0,4,16.91,0.40915460573578705
0,2,20.25,0.24436326913282744
1,1,15.5,0.559312005324981
0,6,14.43,0.5462834110868964
0,4,8.56,0.5714020593022433
2,1,20.24,0.771188699672451
1,14,28.43,1.3027716079194747
2,3,0.1,3.451900648144839
0,1,14.38,0.19497964682123042
0,1,7.24,0.2594321431968786
1,3,3.08,1.8384068755812262
0,3,5.96,0.5461219805536026
0,1,18.04,0.16842577997693745
0,1,18.24,0.16708374901844675
2,1,26.68,0.596055086778339
0,2,15.07,0.3006226807408427
2,1,0.93,1.6695895391734
2,1,13.09,1.026523459709825
0,3,3.91,0.5927912766675281
1,3,5.35,1.6788337704242904
1,2,19.64,0.7511972106590646
2,1,16.55,0.8938456330292015
0,2,19.7,0.24979883302390976
1,1,12.14,0.6397691873298523
0,7,21.32,0.4431496247957914
2,3,11.69,2.1712976665808066
0,1,23.93,0.13307264443122385
0,1,17.76,0.17032275192595497
1,2,13.34,0.9664873544533783
2,2,16.7,1.4082369888133022
1,2,14.86,0.9094756409592636
0,4,27.77,0.26499026613599064
0,3,16.96,0.3517224458305792
2,2,14.99,1.5079310707522686
1,4,13.09,1.4301081966967306
2,3,21.75,1.4519754257611102
0,3,20.66,0.3033363811078096
0,7,12.81,0.6228510882298557
1,1,5.75,0.8260930896529833
2,1,7.78,1.269442479153571
0,5,13.53,0.5214462386057579
2,3,25.79,1.235313756737866
1,6,13.0,1.735325352175691
0,1,10.25,0.23000364987994612
0,2,0.91,0.5296709295313482
0,1,27.11,0.11717812088423187
1,2,19.55,0.7539063942219328
0,1,21.37,0.14742140375162618
0,1,22.69,0.13983947782908787
2,1,13.68,1.0025811367048352
0,2,15.68,0.29337625326186434
0,1,26.91,0.1181193055704041
0,1,16.44,0.1795574437888907
1,1,19.7,0.472816548486639
1,1,21.96,0.43194897442394964
0,6,20.14,0.43473554730953706
1,1,13.97,0.5946110334670506
1,1,14.73,0.5768068527349663
0,4,21.22,0.3443618843291456
0,3,21.21,0.2967358527544871
0,3,24.35,0.26171139698596735
0,2,19.41,0.2527133711263674
1,6,19.77,1.3236524442166708
1,1,11.43,0.6581990982662211
0,9,10.35,0.761005468419887
0,4,21.25,0.3439488979093609
0,2,10.41,0.3622215082881262
1,3,14.83,1.1490084672647791
0,3,26.03,0.24470229724260004
1,1,24.76,0.38618150011690083
0,1,17.41,0.17272404025027407
1,7,12.63,1.8820553975444458
2,2,14.01,1.5682158305510714
0,1,21.94,0.1440982239546759
0,3,14.71,0.38484565522971864
2,2,10.53,1.8024350558582796
0,1,24.73,0.12888173202632497
1,3,16.45,1.0769138110443335
0,3,10.38,0.4576214703337154
1,1,18.83,0.4895602144246341
0,7,22.77,0.4181781201451855
2,1,6.94,1.3128204148534848
1,2,13.4,0.9641705660608194
1,1,13.03,0.6173940448603332
1,2,18.62,0.7824798839776012
1,1,20.06,0.46605677734906353
0,1,10.59,0.22689677487873944
2,4,3.06,3.5600540495311805
2,1,23.25,0.6837094798088513
0,4,6.04,0.6320023381530703
2,2,17.17,1.3820094448211833
1,9,13.94,1.977626826474045
1,2,16.3,0.8585700001098588
0,1,28.21,0.11213406650942073
0,1,39.31,0.07193012616254425
0,5,1.93,0.8293200757281549
0,4,22.87,0.3223677884061335
1,1,13.75,0.599866701584744
0,2,23.38,0.2156067024622521
0,2,22.66,0.22190645651859534
2,7,26.28,1.8170060152730676
0,6,17.28,0.4874257197088635
0,9,7.88,0.8400324681670153
0,4,22.42,0.32822294693578413
0,5,15.94,0.47352569592223165
1,1,13.13,0.6149294012542946
1,4,11.19,1.5430332212313356
1,3,23.05,0.82704131137291
0,7,27.83,0.3415545717903249
1,2,5.44,1.325663297048225
0,1,19.98,0.15585018259820316
0,2,12.02,0.33962970665516223
0,3,3.26,0.6084059611417334
0,1,16.18,0.18143458542151208
0,1,8.33,0.24836394183823599
0,2,2.38,0.4994242455562273
2,1,8.75,1.22113140640675
0,1,6.78,0.26424988190410653
0,1,9.83,0.23390035184443178
0,6,4.39,0.8162640628106611
1,3,11.84,1.2949853315338282
0,1,9.29,0.23900755871177992
2,3,18.0,1.686954769249236
2,3,19.75,1.5729062013088526
0,1,17.08,0.17501911172899617
0,1,13.12,0.2050584740719028
0,2,12.9,0.32788270116986795
1,2,8.3,1.1823605847772123
0,3,8.5,0.4933615924291451
0,2,20.63,0.24067703380256275
0,1,0.92,0.33405150171480863
1,8,14.35,1.8564389623462885
0,1,12.41,0.21096561916225295
0,3,19.79,0.31407831272667097
1,1,3.6,0.9002814768729572
1,1,15.1,0.5683329727027198
2,2,17.74,1.3508561268541268
0,1,0.1,0.3451900648144839
1,2,6.41,1.2752126330494984
1,1,14.27,0.5875183423243915
0,2,19.11,0.25576419994292526
1,3,16.46,1.0764831316615349
0,1,19.48,0.15899856513010144
2,5,6.37,3.471854234121392
0,1,2.29,0.3162380263055463
1,1,15.68,0.5552994215226765
0,3,5.17,0.5636549978559411
2,2,8.08,1.9880187891866568
0,2,22.46,0.223688828151303
2,1,16.51,0.8952769307749013
2,4,10.45,2.6489828263537905
0,2,9.42,0.3768532770074139
2,1,19.97,0.7795626757045983
2,1,16.7,0.8884986163221879
0,4,5.28,0.6515102267959039
0,2,0.1,0.5471133083524624
1,1,30.05,0.3125321883239338
0,1,5.22,0.2812644072095303
0,1,19.22,0.16066077873614767
0,2,27.09,0.1858715652956716
0,4,16.18,0.42127806127444994
0,2,10.2,0.3652769839895163
0,2,3.59,0.4758277533526952
2,5,3.48,3.8973187342459132
1,2,18.01,0.8018072278575502
0,2,26.61,0.189474779515801
1,1,11.84,0.6474926657669141
1,2,10.55,1.08059621066342
2,2,20.58,1.2057943477264936
0,1,9.51,0.23691351948124634
0,10,17.2,0.6025673728952081
2,5,15.33,2.426109177635998
2,3,11.72,2.1686936720900833
1,2,14.88,0.9087483514011082
1,2,29.11,0.5143316108400302
0,1,19.84,0.15672539191964066
1,1,23.74,0.4022635482640449
0,3,7.65,0.5104243090780651
0,2,23.77,0.2122693370356647
2,5,20.11,2.003887036570065
0,1,3.0,0.30738320004574654
0,2,19.32,0.25362477881193624
2,3,10.89,2.2419028499728393
0,2,2.63,0.49445489128324654
2,5,16.04,2.358176881491081
2,9,19.31,2.658928380430552
1,1,16.21,0.5436509834990108
0,1,14.13,0.1969392248497959
0,1,12.36,0.211387972613244
0,3,34.73,0.17278401709007815
0,1,5.54,0.2776871659822365
0,3,21.98,0.28773570228748674
2,2,15.12,1.500110181120463
0,2,8.16,0.39633345937378134
1,3,14.61,1.1591643621750238
0,2,3.86,0.4707164642592243
1,2,10.24,1.0940790243612295
2,1,14.62,0.9655839909591165
0,2,2.59,0.4952466523492435
0,2,19.05,0.25637877121331853
1,2,7.29,1.2311059795330004
1,5,3.39,2.3468246199884653
1,5,6.36,2.0839459521602497
0,4,32.41,0.22010244427180875
0,1,0.1,0.3451900648144839
2,3,18.49,1.6542123793790091
2,1,8.99,1.209464635008623
0,1,12.2,0.21274519411412535
2,1,19.83,0.7839404730805588
0,1,19.44,0.15925316646105941
0,1,9.55,0.23653476093771297
0,2,4.14,0.4654738532836298
0,7,19.98,0.4675505477946095
1,1,19.42,0.4781418599065016
0,5,12.72,0.5386177734616622
0,1,18.54,0.16509072608404957
1,1,11.43,0.6581990982662211
1,2,8.38,1.1785830781400164
1,3,15.03,1.1398530699446752
2,1,19.15,0.8055562964753872
0,1,17.47,0.17230999960119184
1,2,19.07,0.768521250647044
1,1,8.92,0.727713528909686
1,3,27.66,0.6877701150999005
0,2,12.26,0.33638486164767994
0,1,14.05,0.19757043977455818
2,5,4.45,3.748998781211692
0,1,13.45,0.20236948856247214
2,3,19.26,1.6040392702633268
1,3,21.1,0.8941331013814725
1,7,27.5,1.0382789391986582
2,2,19.16,1.276265913652954
1,2,17.22,0.8275489128652033
0,1,11.43,0.2193996994220737
1,3,9.71,1.4101546342906084
2,2,22.76,1.10510301789768
0,2,22.61,0.22235071354056885
0,4,6.38,0.6234652898665024
0,1,20.78,0.15094192766460457
2,5,20.2,1.996686012858198
0,4,6.09,0.6307395966391918
1,2,19.32,0.7608743364358087
0,2,6.6,0.4218525840194016
0,1,0.1,0.3451900648144839
1,11,13.72,2.1530817791485948
0,1,17.06,0.17515918303943306
1,2,14.08,0.9382985807388112
1,3,37.94,0.4558914108561549
2,6,18.03,2.3651005631406683
0,3,16.18,0.36286917084302417
2,3,18.44,1.6575241147692454
1,1,11.47,0.65714682175469
2,1,22.44,0.706224439731165
0,1,17.89,0.16943937239327264
1,5,17.52,1.3335748437888204
2,3,10.01,2.322223174839518
2,3,2.49,3.137182147801839
0,3,10.99,0.44659062998120236
0,2,17.26,0.27540863110083774
0,1,11.44,0.21931195709194082
0,1,17.33,0.17327764247021973
0,1,13.14,0.20489449289386213
0,3,18.44,0.3315048229538491
2,1,7.19,1.2997576334682064
0,3,16.54,0.35768129711983965
1,3,9.87,1.4011584630859135
0,2,2.69,0.4932696224357127
0,1,13.68,0.20051622734096702
0,1,27.29,0.11633746839444427
0,1,3.33,0.3033524035887534
1,3,15.96,1.0982295334372962
2,1,21.38,0.7368122349113275
0,4,33.4,0.211556709749586
0,3,11.06,0.4453419252197414
0,1,9.94,0.23287345113461053
2,3,5.67,2.7624694055055774
1,3,24.12,0.7923907545242304
1,3,8.06,1.5063648556846683
1,1,12.04,0.6423333890637047
2,1,0.21,1.7183728253686763
0,1,22.07,0.143350858025591
0,1,24.27,0.1312751074245562
2,4,21.77,1.684343253344105
1,3,2.16,1.9073204820061664
1,6,19.86,1.3188958624018647
1,1,1.62,0.9744833825399
0,1,15.46,0.18673587361161476
1,3,16.64,1.0687602887108467
1,1,17.48,0.5167232681529406
0,1,19.28,0.1602756552002832
1,2,14.94,0.9065699704604969
2,1,0.1,1.7259503240724194
0,3,19.28,0.3205513104005664
0,1,15.78,0.18436088677156087
0,2,7.78,0.4024037452561816
1,4,2.44,2.189668370650709
0,1,27.32,0.11619794716185301
1,6,24.85,1.0802526172939428
2,2,20.65,1.2024228458581894
0,6,9.59,0.6629754156298951
2,1,0.1,1.7259503240724194
2,2,21.12,1.1800284631389497
0,2,17.93,0.2681257068740477
0,3,12.0,0.42890796340774645
2,2,24.0,1.0516270744396388
2,2,21.78,1.1492833330852024
0,5,16.41,0.46470657235151447
0,1,15.28,0.18808522373286743
0,1,15.41,0.1871097190796909
2,2,20.44,1.2125657382713964
0,2,8.14,0.3966506530018146
1,2,18.41,0.7890803983524083
2,2,7.64,2.0233176385746954
0,7,25.69,0.3720794722394216
1,3,19.26,0.9624235621579961
0,1,9.49,0.23710312612937826
2,1,15.64,0.9269810195993475
0,8,8.17,0.7923499153849629
1,3,27.03,0.7053221487810083
1,5,27.98,0.8776241860343876
0,1,20.57,0.1522151800302077
0,3,27.45,0.2311905722266663
0,3,16.21,0.36243398899934054
0,1,21.11,0.1489625866103386
2,2,24.8,1.01850774348748
2,2,14.95,1.5103456916470692
0,2,15.57,0.2946699528280943
1,4,22.47,0.9827014711511839
1,4,20.17,1.0773993235772246
2,4,8.96,2.8116618864759393
0,4,0.1,0.8015065095687396
0,2,13.6,0.3188293242929492
0,1,0.1,0.3451900648144839
1,4,7.07,1.8194788309051244
0,2,8.01,0.398718608421725
0,1,10.45,0.2281709612099158
0,2,21.56,0.23188833149775182
1,1,23.3,0.40940605641422173
0,3,19.07,0.32325528219011185
0,1,20.06,0.1553522591163545
0,1,20.25,0.15417605717589053
0,7,0.1,1.0355701944434514
1,3,15.08,1.1375756419918812
0,4,0.63,0.7846934200166649
0,2,19.07,0.2561737502156814
1,4,0.1,2.404519528706219
0,3,13.56,0.40296203775899414
0,2,19.38,0.25301680919814956
2,7,6.06,4.079563918408142
0,1,22.69,0.13983947782908787
0,6,19.05,0.4541092959292768
0,2,18.05,0.2668417873530272
0,2,20.58,0.24115886954529875
1,1,12.13,0.6400251461931441
1,2,16.22,0.8613218246813015
1,2,15.08,0.9015073671454634
0,12,14.9,0.7066580130014495
0,8,9.62,0.747700956004572
2,7,5.06,4.2460540802857105
2,1,12.31,1.0590558580820366
0,10,11.86,0.7460551173680634
0,2,9.11,0.3815553502473158
0,4,21.82,0.3361955866558509
0,1,5.62,0.2767999872940535
0,2,13.63,0.3184469585691158
0,7,24.33,0.39288127481031054
1,6,22.27,1.1976902600019994
1,3,24.73,0.7732903921579498
0,4,10.27,0.5336248658846733
0,1,21.27,0.14801227031193143
2,3,6.5,2.6722611638300835
0,2,12.79,0.3293285636197478
1,1,13.55,0.6046848822230392
0,1,10.39,0.22871922917520934
1,1,12.11,0.6405373711727719
0,3,11.05,0.4455200976219341
0,1,7.14,0.26047194999685735
0,2,21.85,0.2292139681482653
0,1,13.54,0.20164226818572323
0,2,16.61,0.28266315566180616
1,3,16.31,1.0829614459594665
0,3,15.44,0.37377064416384315
0,2,15.74,0.2926729945021117
1,2,12.56,0.99711709928714
1,1,26.35,0.3623851028901429
2,4,21.09,1.7307861499042057
1,1,15.15,0.5671974426658611
0,1,11.42,0.219487476856159
1,3,14.05,1.185422638647349
2,1,18.34,0.8320837445595961
2,4,27.0,1.3663947846648794
0,1,4.02,0.29509436243147164
0,3,20.28,0.3079823137393025
0,1,24.01,0.13264749257481037
1,1,3.11,0.9181010552270885
1,1,13.55,0.6046848822230392
1,4,6.48,1.8629292293571116
0,7,18.44,0.49725723443077363
1,2,12.13,1.0144158562347094
2,4,13.96,2.301994053715105
0,3,11.71,0.43391226461550964
1,7,20.76,1.3595645656893245
0,4,16.83,0.41046599758204144
2,1,16.85,0.8831835856613197
2,3,16.28,1.8071029662314089
1,2,19.58,0.7530022491444105
1,1,12.9,0.6206128555483457
2,1,28.61,0.5517709918040866
0,5,5.12,0.7299720014325075
0,6,1.19,0.9277273715811587
1,4,0.53,2.3635154388675947
0,8,0.1,1.0942266167049248
0,4,20.39,0.3559866014435718
2,1,19.41,0.7972219248448562
1,1,24.66,0.3877293196927613
0,1,6.55,0.2666921982463517
0,1,20.96,0.1498590488272664
0,1,15.45,0.18681058290192135
0,2,16.33,0.2858467780109778
0,4,20.0,0.3615835350024989
1,4,8.95,1.6876720657160849
0,2,35.7,0.13171703218830208
0,6,25.66,0.34860445371226134
0,2,10.75,0.3573286426767015
2,5,6.27,3.485769462961925
0,2,14.3,0.3100259259375659
0,1,16.46,0.17941385527692247
0,5,23.52,0.3496757089805876
1,1,5.65,0.8294040795767909
1,2,17.28,0.8255651769096666
0,1,2.77,0.31022417392771695
0,3,18.49,0.33084247587580184
0,11,14.14,0.7057373845872561
1,1,30.49,0.3070797440639549
1,5,2.63,2.419263581978361
0,1,25.96,0.12269421190189786
0,1,1.37,0.32809236778505707
0,1,4.38,0.2908754526652838
0,3,1.58,0.650695869304138
1,1,17.0,0.5267402098229516
0,2,5.61,0.43889312220327986
0,1,4.21,0.2928601460532475
0,1,16.62,0.17826927317272118
2,3,18.61,1.646291186030711
2,1,15.32,0.9389226399781652
0,1,13.7,0.20035587850717973
0,1,29.63,0.1059423605521546
0,2,16.17,0.28768206404110563
0,3,21.45,0.2939008185054689
0,1,16.14,0.18172511311836473
1,1,6.22,0.8107076161690657
1,2,19.4,0.7584434300837506
2,1,9.75,1.1732501590928288
0,5,14.27,0.5062376277981357
2,4,17.44,2.0028591350002607
1,2,0.1,1.641339925057387
0,1,2.12,0.31839577290836313
0,3,22.28,0.2843035082107275
0,4,9.69,0.5461496889456812
0,2,10.07,0.36718137142236945
0,4,16.33,0.4187579607686178
1,3,11.91,1.2913644442134282
0,2,18.34,0.26376430651732025
2,1,14.59,0.9667433872469127
0,3,16.59,0.3569666494115242
2,1,9.39,1.1902671899526795
0,3,16.55,0.3575382532116806
1,4,23.84,0.9302983883895849
0,4,10.46,0.5295846890227243
0,2,22.32,0.224944999586175
2,1,14.59,0.9667433872469127
0,1,20.88,0.15033936588092903
1,3,16.03,1.0951587917881982
1,5,14.73,1.4910240844788787
0,3,17.8,0.3401009068395375
0,1,24.71,0.12898487866510036
1,6,16.89,1.4852675415487941
0,9,18.83,0.5420946101454245
1,2,12.05,1.0176671863283424
2,2,27.57,0.9116843643716185
0,3,20.12,0.3099597215025291
0,3,15.62,0.3710891604512286
1,7,14.02,1.780268999489295
0,1,22.82,0.1391141999012811
0,2,10.15,0.3660082689987429
0,3,0.74,0.6729307039204293
