latitude,longitude,distance_km,utm_source,interaction_count
6.579926,3.583726,16.65,meta_awareness_ad,3
6.626152,3.518823,19.31,meta_awareness_ad,3
6.849938,3.471084,9.63,meta_conversion_ad,4
6.497254,3.587996,9.29,meta_conversion_ad,1
6.307137,3.430496,26.4,meta_awareness_ad,1
6.448816,3.37612,29.92,meta_awareness_ad,2
6.651459,3.488028,7.57,meta_conversion_ad,3
6.408503,3.450837,9.65,meta_conversion_ad,1
6.302081,3.511994,24.14,meta_awareness_ad,1
6.411627,3.35941,19.27,meta_conversion_ad,3
6.444395,3.515588,20.41,meta_conversion_ad,1
6.362,3.507842,22.17,meta_conversion_ad,1
6.557021,3.411202,13.07,meta_conversion_ad,1
6.512547,3.266655,17.64,meta_awareness_ad,1
6.642856,3.565294,17.02,meta_conversion_ad,2
6.457521,3.197751,8.13,meta_conversion_ad,1
6.60811,3.235544,17.52,meta_awareness_ad,1
6.450559,3.404403,24.9,meta_awareness_ad,1
6.354958,3.003015,12.33,meta_awareness_ad,1
6.442947,3.610644,16.22,meta_conversion_ad,3
6.28166,3.381404,16.65,meta_awareness_ad,1
6.792632,3.610122,12.72,meta_conversion_ad,2
6.545775,3.649805,20.42,whatsapp_lead_trigger,1
6.405089,3.355975,9.56,meta_conversion_ad,1
6.467753,3.581513,25.66,whatsapp_lead_trigger,1
6.15683,3.220183,20.01,whatsapp_lead_trigger,1
6.739553,3.444195,7.51,meta_awareness_ad,3
6.724882,3.308192,28.58,meta_conversion_ad,2
6.540531,3.483673,16.34,meta_awareness_ad,4
6.572319,3.511586,9.22,whatsapp_lead_trigger,1
6.334248,3.355214,23.84,meta_awareness_ad,1
6.345155,3.460923,18.96,whatsapp_lead_trigger,1
6.269806,3.520906,0.82,meta_conversion_ad,3
6.50024,3.407373,10.79,meta_conversion_ad,1
6.683555,3.760056,17.23,meta_awareness_ad,2
6.466918,3.358629,0.1,meta_awareness_ad,1
6.576554,3.627578,15.68,meta_conversion_ad,1
6.671225,3.551009,16.26,meta_awareness_ad,6
6.280785,3.100216,5.53,whatsapp_lead_trigger,2
6.801235,3.603146,17.17,meta_awareness_ad,4
6.697998,3.540292,15.06,meta_conversion_ad,3
6.601484,3.396322,5.47,meta_awareness_ad,2
6.663014,3.434531,22.36,meta_conversion_ad,1
6.670061,3.453119,21.7,meta_conversion_ad,3
6.568296,3.585496,12.68,meta_awareness_ad,1
6.738642,3.317239,13.41,meta_awareness_ad,2
6.456501,3.6171,20.81,meta_awareness_ad,2
6.593672,3.216591,13.39,meta_conversion_ad,3
6.722646,3.11518,0.1,meta_conversion_ad,3
6.12072,3.468223,18.9,meta_conversion_ad,3
6.590095,3.568054,8.49,meta_conversion_ad,1
6.633091,3.352262,11.88,meta_awareness_ad,1
6.268134,3.039567,26.66,meta_awareness_ad,1
6.566673,3.155559,13.93,meta_awareness_ad,3
6.405344,3.444643,15.01,meta_awareness_ad,6
6.583921,3.377692,19.08,whatsapp_lead_trigger,1
6.51015,3.571842,19.04,whatsapp_lead_trigger,1
6.382451,3.390139,7.65,meta_awareness_ad,2
6.69085,3.268112,14.52,meta_conversion_ad,4
6.461645,3.425562,15.29,whatsapp_lead_trigger,2
6.564895,3.531542,17.18,meta_awareness_ad,1
6.721507,3.581885,17.31,meta_awareness_ad,8
6.386896,3.362549,35.7,meta_awareness_ad,4
6.525607,3.389314,5.59,meta_conversion_ad,1
6.450101,3.496091,22.84,whatsapp_lead_trigger,5
6.483573,3.266909,24.47,meta_conversion_ad,2
6.847813,3.489716,18.94,meta_awareness_ad,1
6.592916,3.344394,9.8,meta_awareness_ad,2
6.571439,3.367864,28.32,meta_conversion_ad,4
6.603013,3.379601,0.1,whatsapp_lead_trigger,3
6.588939,3.398638,9.53,meta_conversion_ad,1
6.250528,3.666268,24.37,meta_conversion_ad,7
6.868914,3.308853,12.04,meta_awareness_ad,1
6.304745,3.316576,27.77,whatsapp_lead_trigger,3
6.784289,3.596211,2.91,meta_conversion_ad,2
6.617102,3.445904,6.1,meta_awareness_ad,1
6.551517,3.494333,10.75,meta_conversion_ad,1
6.478577,3.224662,18.34,meta_awareness_ad,4
6.915174,3.416165,13.22,meta_awareness_ad,2
6.615073,3.500756,11.08,meta_awareness_ad,3
6.527053,3.278045,26.36,meta_awareness_ad,2
6.444111,3.473474,27.11,meta_awareness_ad,3
6.426128,3.34854,11.68,meta_awareness_ad,2
6.531992,3.282387,1.32,meta_conversion_ad,1
6.38481,3.531179,0.1,meta_awareness_ad,1
6.626348,3.549887,16.91,meta_awareness_ad,4
6.427554,3.398509,20.25,meta_awareness_ad,2
6.675143,3.446806,15.5,meta_conversion_ad,1
6.671788,3.577888,14.43,meta_awareness_ad,6
6.516085,3.319877,8.56,meta_awareness_ad,4
6.611445,3.431487,20.24,whatsapp_lead_trigger,1
6.618955,3.321248,28.43,meta_conversion_ad,14
6.30505,3.226431,0.1,whatsapp_lead_trigger,3
6.784154,3.320003,14.38,meta_awareness_ad,1
6.486038,3.210458,7.24,meta_awareness_ad,1
6.628736,3.443033,3.08,meta_conversion_ad,3
6.632944,3.263373,5.96,meta_awareness_ad,3
6.150969,3.169642,18.04,meta_awareness_ad,1
6.425861,3.490606,18.24,meta_awareness_ad,1
6.650455,3.480851,26.68,whatsapp_lead_trigger,1
6.533738,3.32966,15.07,meta_awareness_ad,2
6.627745,3.48468,0.93,whatsapp_lead_trigger,1
6.538255,3.258286,13.09,whatsapp_lead_trigger,1
6.708807,3.323353,3.91,meta_awareness_ad,3
6.541505,3.4403,5.35,meta_conversion_ad,3
6.738013,3.53427,19.64,meta_conversion_ad,2
6.377396,3.321834,16.55,whatsapp_lead_trigger,1
6.505254,3.289814,19.7,meta_awareness_ad,2
6.43539,3.526576,12.14,meta_conversion_ad,1
6.582695,3.471103,21.32,meta_awareness_ad,7
6.4826,3.401509,11.69,whatsapp_lead_trigger,3
6.489973,3.556368,23.93,meta_awareness_ad,1
6.418685,3.671251,17.76,meta_awareness_ad,1
6.45529,3.434088,13.34,meta_conversion_ad,2
6.522858,3.290719,16.7,whatsapp_lead_trigger,2
6.221198,3.453796,14.86,meta_conversion_ad,2
6.179135,3.25621,27.77,meta_awareness_ad,4
6.533272,3.565524,16.96,meta_awareness_ad,3
6.109024,3.273953,14.99,whatsapp_lead_trigger,2
6.495429,3.350229,13.09,meta_conversion_ad,4
6.467825,3.253549,21.75,whatsapp_lead_trigger,3
6.605706,3.406526,20.66,meta_awareness_ad,3
6.423597,3.411818,12.81,meta_awareness_ad,7
6.759827,3.490597,5.75,meta_conversion_ad,1
6.651624,3.397146,7.78,whatsapp_lead_trigger,1
6.297556,3.38614,13.53,meta_awareness_ad,5
6.481748,3.293118,25.79,whatsapp_lead_trigger,3
6.753478,3.336248,13.0,meta_conversion_ad,6
6.419755,3.170263,10.25,meta_awareness_ad,1
6.516466,3.588255,0.91,meta_awareness_ad,2
6.735019,3.365055,27.11,meta_awareness_ad,1
6.443311,3.625304,19.55,meta_conversion_ad,2
6.692847,3.361046,21.37,meta_awareness_ad,1
6.3879,3.093881,22.69,meta_awareness_ad,1
6.091258,3.311641,13.68,whatsapp_lead_trigger,1
6.708679,3.378809,15.68,meta_awareness_ad,2
6.59021,3.389003,26.91,meta_awareness_ad,1
6.600085,3.480726,16.44,meta_awareness_ad,1
6.360456,3.405282,19.7,meta_conversion_ad,1
6.372397,3.328651,21.96,meta_conversion_ad,1
6.696965,3.241952,20.14,meta_awareness_ad,6
6.560881,3.318245,13.97,meta_conversion_ad,1
6.506782,3.469879,14.73,meta_conversion_ad,1
6.557539,3.507962,21.22,meta_awareness_ad,4
6.750676,3.278121,21.21,meta_awareness_ad,3
6.632953,3.530249,24.35,meta_awareness_ad,3
6.453203,3.46456,19.41,meta_awareness_ad,2
6.313877,3.246137,19.77,meta_conversion_ad,6
6.612608,3.416206,11.43,meta_conversion_ad,1
6.385805,3.434665,10.35,meta_awareness_ad,9
6.347043,3.219534,21.25,meta_awareness_ad,4
6.721762,3.175404,10.41,meta_awareness_ad,2
6.655261,3.450273,14.83,meta_conversion_ad,3
6.582253,3.311059,26.03,meta_awareness_ad,3
6.33864,3.606015,24.76,meta_conversion_ad,1
6.79279,3.63736,17.41,meta_awareness_ad,1
6.67873,3.449998,12.63,meta_conversion_ad,7
6.478832,3.521961,14.01,whatsapp_lead_trigger,2
6.447108,3.225622,21.94,meta_awareness_ad,1
6.536173,3.179415,14.71,meta_awareness_ad,3
6.452637,3.357988,10.53,whatsapp_lead_trigger,2
6.856178,3.186216,24.73,meta_awareness_ad,1
6.466571,3.425346,16.45,meta_conversion_ad,3
6.364218,3.261649,10.38,meta_awareness_ad,3
6.762662,3.407768,18.83,meta_conversion_ad,1
6.439041,3.353235,22.77,meta_awareness_ad,7
6.642365,3.474803,6.94,whatsapp_lead_trigger,1
6.625708,3.428151,13.4,meta_conversion_ad,2
6.515616,3.318612,13.03,meta_conversion_ad,1
6.37845,3.173942,18.62,meta_conversion_ad,2
6.517173,3.403577,20.06,meta_conversion_ad,1
6.348921,3.117829,10.59,meta_awareness_ad,1
6.520842,3.566116,3.06,whatsapp_lead_trigger,4
6.640317,3.45854,23.25,whatsapp_lead_trigger,1
6.782067,3.505616,6.04,meta_awareness_ad,4
6.361223,3.233777,17.17,whatsapp_lead_trigger,2
6.486831,3.432612,13.94,meta_conversion_ad,9
6.445678,3.27921,16.3,meta_conversion_ad,2
6.565461,3.40156,28.21,meta_awareness_ad,1
6.296129,3.229435,39.31,meta_awareness_ad,1
6.385101,3.366684,1.93,meta_awareness_ad,5
6.270598,3.17242,22.87,meta_awareness_ad,4
6.308654,3.355195,13.75,meta_conversion_ad,1
6.425334,3.132543,23.38,meta_awareness_ad,2
6.775032,3.641267,22.66,meta_awareness_ad,2
6.57654,3.403261,26.28,whatsapp_lead_trigger,7
6.534149,3.380052,17.28,meta_awareness_ad,6
6.726433,3.480609,7.88,meta_awareness_ad,9
6.58194,3.184304,22.42,meta_awareness_ad,4
6.596036,3.262087,15.94,meta_awareness_ad,5
6.453446,3.458859,13.13,meta_conversion_ad,1
6.428801,3.403418,11.19,meta_conversion_ad,4
6.327731,3.271252,23.05,meta_conversion_ad,3
6.434237,3.476407,27.83,meta_awareness_ad,7
6.482321,3.42461,5.44,meta_conversion_ad,2
6.576108,3.455034,19.98,meta_awareness_ad,1
6.518886,3.437661,12.02,meta_awareness_ad,2
6.46964,3.27699,3.26,meta_awareness_ad,3
6.387648,3.367823,16.18,meta_awareness_ad,1
6.584269,3.100642,8.33,meta_awareness_ad,1
6.449735,3.302575,2.38,meta_awareness_ad,2
6.577469,3.342399,8.75,whatsapp_lead_trigger,1
6.237409,3.473213,6.78,meta_awareness_ad,1
6.574863,3.456023,9.83,meta_awareness_ad,1
6.636436,3.266388,4.39,meta_awareness_ad,6
6.61733,3.263069,11.84,meta_conversion_ad,3
6.494892,3.575246,9.29,meta_awareness_ad,1
6.661698,3.335114,18.0,whatsapp_lead_trigger,3
6.333456,3.396337,19.75,whatsapp_lead_trigger,3
6.511019,3.496987,17.08,meta_awareness_ad,1
6.495391,3.367275,13.12,meta_awareness_ad,1
6.67986,3.356451,12.9,meta_awareness_ad,2
6.221326,3.3319,8.3,meta_conversion_ad,2
6.365681,3.302839,8.5,meta_awareness_ad,3
6.786488,3.400635,20.63,meta_awareness_ad,2
6.159815,3.10583,0.92,meta_awareness_ad,1
6.646564,3.325033,14.35,meta_conversion_ad,8
6.419351,3.460238,12.41,meta_awareness_ad,1
6.562605,3.442752,19.79,meta_awareness_ad,3
6.736467,3.59086,3.6,meta_conversion_ad,1
6.568381,3.504813,15.1,meta_conversion_ad,1
6.73958,3.440439,17.74,whatsapp_lead_trigger,2
6.450548,3.383499,0.1,meta_awareness_ad,1
6.470374,3.31072,6.41,meta_conversion_ad,2
6.642426,3.45469,14.27,meta_conversion_ad,1
6.458485,3.427723,19.11,meta_awareness_ad,2
6.614002,3.323058,16.46,meta_conversion_ad,3
6.701971,3.249136,19.48,meta_awareness_ad,1
6.654651,3.371235,6.37,whatsapp_lead_trigger,5
6.287563,3.552601,2.29,meta_awareness_ad,1
6.473193,3.395731,15.68,meta_conversion_ad,1
6.566675,3.38346,5.17,meta_awareness_ad,3
6.487816,3.442675,8.08,whatsapp_lead_trigger,2
6.536305,3.451398,22.46,meta_awareness_ad,2
6.568661,3.416536,16.51,whatsapp_lead_trigger,1
6.445415,3.372888,10.45,whatsapp_lead_trigger,4
6.495384,3.302973,9.42,meta_awareness_ad,2
6.347245,3.529929,19.97,whatsapp_lead_trigger,1
6.452724,3.315156,16.7,whatsapp_lead_trigger,1
6.295398,3.615049,5.28,meta_awareness_ad,4
6.541875,3.402354,0.1,meta_awareness_ad,2
6.495417,3.387104,30.05,meta_conversion_ad,1
6.387031,3.493197,5.22,meta_awareness_ad,1
6.792189,3.281222,19.22,meta_awareness_ad,1
6.487588,3.46528,27.09,meta_awareness_ad,2
6.567383,3.396489,16.18,meta_awareness_ad,4
6.428605,3.440832,10.2,meta_awareness_ad,2
6.462248,3.276661,3.59,meta_awareness_ad,2
6.573062,3.275254,3.48,whatsapp_lead_trigger,5
6.474562,3.104322,18.01,meta_conversion_ad,2
6.524896,3.310612,26.61,meta_awareness_ad,2
6.645424,3.302744,11.84,meta_conversion_ad,1
6.446696,3.279094,10.55,meta_conversion_ad,2
6.324576,3.361881,20.58,whatsapp_lead_trigger,2
6.29546,3.38884,9.51,meta_awareness_ad,1
6.740166,3.454161,17.2,meta_awareness_ad,10
6.664072,3.464068,15.33,whatsapp_lead_trigger,5
6.62277,3.476772,11.72,whatsapp_lead_trigger,3
6.458992,3.483045,14.88,meta_conversion_ad,2
6.324438,3.420497,29.11,meta_conversion_ad,2
6.482055,3.387484,19.84,meta_awareness_ad,1
6.510397,3.518566,23.74,meta_conversion_ad,1
6.354667,3.483193,7.65,meta_awareness_ad,3
6.303952,3.156905,23.77,meta_awareness_ad,2
6.264853,3.353282,20.11,whatsapp_lead_trigger,5
6.623009,3.10869,3.0,meta_awareness_ad,1
6.343596,3.105756,19.32,meta_awareness_ad,2
6.570812,3.302869,10.89,whatsapp_lead_trigger,3
6.46473,3.360001,2.63,meta_awareness_ad,2
6.612846,3.315573,16.04,whatsapp_lead_trigger,5
6.574774,3.112787,19.31,whatsapp_lead_trigger,9
6.489609,3.495464,16.21,meta_conversion_ad,1
6.543968,3.273159,14.13,meta_awareness_ad,1
6.50785,3.452606,12.36,meta_awareness_ad,1
6.432098,3.277284,34.73,meta_awareness_ad,3
6.671412,3.304555,5.54,meta_awareness_ad,1
6.460939,3.444253,21.98,meta_awareness_ad,3
6.511372,3.326828,15.12,whatsapp_lead_trigger,2
6.312131,3.404776,8.16,meta_awareness_ad,2
6.565507,3.420798,14.61,meta_conversion_ad,3
6.432813,3.165131,3.86,meta_awareness_ad,2
6.452873,3.450868,10.24,meta_conversion_ad,2
6.398466,3.238558,14.62,whatsapp_lead_trigger,1
6.505801,3.212541,2.59,meta_awareness_ad,2
6.223429,3.27021,19.05,meta_awareness_ad,2
6.626754,3.501373,7.29,meta_conversion_ad,2
6.5186,3.139145,3.39,meta_conversion_ad,5
6.454307,3.47685,6.36,meta_conversion_ad,5
6.292165,3.430133,32.41,meta_awareness_ad,4
6.58936,3.39035,0.1,meta_awareness_ad,1
6.429251,3.416201,18.49,whatsapp_lead_trigger,3
6.720313,3.335684,8.99,whatsapp_lead_trigger,1
6.597348,3.481543,12.2,meta_awareness_ad,1
6.754598,3.315216,19.83,whatsapp_lead_trigger,1
6.544946,3.135471,19.44,meta_awareness_ad,1
6.686073,3.367617,9.55,meta_awareness_ad,1
6.593816,3.499403,4.14,meta_awareness_ad,2
6.456753,3.453006,19.98,meta_awareness_ad,7
6.552482,3.65136,19.42,meta_conversion_ad,1
6.399302,3.341222,12.72,meta_awareness_ad,5
6.834717,3.355087,18.54,meta_awareness_ad,1
6.50927,3.344204,11.43,meta_conversion_ad,1
6.528332,3.262753,8.38,meta_conversion_ad,2
6.582898,3.308228,15.03,meta_conversion_ad,3
6.361358,3.223367,19.15,whatsapp_lead_trigger,1
6.722606,3.035118,17.47,meta_awareness_ad,1
6.370601,3.292167,19.07,meta_conversion_ad,2
6.336679,3.382723,8.92,meta_conversion_ad,1
6.499421,3.473808,27.66,meta_conversion_ad,3
6.332505,3.292852,12.26,meta_awareness_ad,2
6.758691,3.294592,14.05,meta_awareness_ad,1
6.489795,3.533793,4.45,whatsapp_lead_trigger,5
6.041225,3.179524,13.45,meta_awareness_ad,1
6.554392,3.354709,19.26,whatsapp_lead_trigger,3
6.607426,3.522788,21.1,meta_conversion_ad,3
6.461185,3.272938,27.5,meta_conversion_ad,7
6.321016,3.14917,19.16,whatsapp_lead_trigger,2
6.508904,3.635227,17.22,meta_conversion_ad,2
6.452144,3.499094,11.43,meta_awareness_ad,1
6.378064,3.503755,9.71,meta_conversion_ad,3
6.364826,3.365804,22.76,whatsapp_lead_trigger,2
6.547835,3.475294,22.61,meta_awareness_ad,2
6.659853,3.005642,6.38,meta_awareness_ad,4
6.593632,3.313606,20.78,meta_awareness_ad,1
6.2652,3.521335,20.2,whatsapp_lead_trigger,5
6.616722,3.169814,6.09,meta_awareness_ad,4
6.640271,3.329182,19.32,meta_conversion_ad,2
6.733455,3.427149,6.6,meta_awareness_ad,2
6.381917,3.261558,0.1,meta_awareness_ad,1
6.51591,3.380306,13.72,meta_conversion_ad,11
6.609529,3.437053,17.06,meta_awareness_ad,1
6.445267,3.424496,14.08,meta_conversion_ad,2
6.607186,3.319089,37.94,meta_conversion_ad,3
6.520796,3.254842,18.03,whatsapp_lead_trigger,6
6.397432,3.438623,16.18,meta_awareness_ad,3
6.410214,3.430073,18.44,whatsapp_lead_trigger,3
6.711793,3.422704,11.47,meta_conversion_ad,1
6.374937,3.396374,22.44,whatsapp_lead_trigger,1
6.3492,3.430222,17.89,meta_awareness_ad,1
6.576057,3.510745,17.52,meta_conversion_ad,5
6.519814,3.425693,10.01,whatsapp_lead_trigger,3
6.327657,3.393859,2.49,whatsapp_lead_trigger,3
6.446487,3.300171,10.99,meta_awareness_ad,3
6.401883,3.587082,17.26,meta_awareness_ad,2
6.42815,3.210745,11.44,meta_awareness_ad,1
6.903146,3.348782,17.33,meta_awareness_ad,1
6.479013,3.302839,13.14,meta_awareness_ad,1
6.392212,3.105135,18.44,meta_awareness_ad,3
6.827668,3.432272,7.19,whatsapp_lead_trigger,1
6.657638,3.348711,16.54,meta_awareness_ad,3
6.633124,3.383981,9.87,meta_conversion_ad,3
6.399436,3.352376,2.69,meta_awareness_ad,2
6.703123,3.492191,13.68,meta_awareness_ad,1
6.646841,3.51142,27.29,meta_awareness_ad,1
6.546463,3.21401,3.33,meta_awareness_ad,1
6.266955,3.644001,15.96,meta_conversion_ad,3
6.521412,3.343174,21.38,whatsapp_lead_trigger,1
6.78389,3.467337,33.4,meta_awareness_ad,4
6.557457,3.406247,11.06,meta_awareness_ad,3
6.46793,3.395057,9.94,meta_awareness_ad,1
6.490131,3.462725,5.67,whatsapp_lead_trigger,3
6.500512,3.576948,24.12,meta_conversion_ad,3
6.404458,3.495759,8.06,meta_conversion_ad,3
6.518213,3.342698,12.04,meta_conversion_ad,1
6.74081,3.366563,0.21,whatsapp_lead_trigger,1
6.723818,3.294676,22.07,meta_awareness_ad,1
6.41125,3.486479,24.27,meta_awareness_ad,1
6.715785,3.467685,21.77,whatsapp_lead_trigger,4
6.638571,3.327882,2.16,meta_conversion_ad,3
6.619401,3.578176,19.86,meta_conversion_ad,6
6.589187,3.54027,1.62,meta_conversion_ad,1
6.384844,3.652726,15.46,meta_awareness_ad,1
6.463563,3.260726,16.64,meta_conversion_ad,3
6.649338,3.364171,17.48,meta_conversion_ad,1
6.343369,3.349724,19.28,meta_awareness_ad,1
6.368284,3.769757,14.94,meta_conversion_ad,2
6.57033,3.380676,0.1,whatsapp_lead_trigger,1
6.40597,3.568976,19.28,meta_awareness_ad,3
6.647984,3.534415,15.78,meta_awareness_ad,1
6.411267,3.366608,7.78,meta_awareness_ad,2
6.561057,3.387527,2.44,meta_conversion_ad,4
6.573611,3.457617,27.32,meta_awareness_ad,1
6.452086,3.567876,24.85,meta_conversion_ad,6
6.488453,3.353399,20.65,whatsapp_lead_trigger,2
6.422398,3.302913,9.59,meta_awareness_ad,6
6.521609,3.519043,0.1,whatsapp_lead_trigger,1
6.380147,3.20717,21.12,whatsapp_lead_trigger,2
6.490874,3.417111,17.93,meta_awareness_ad,2
6.636674,3.538226,12.0,meta_awareness_ad,3
6.353887,3.443737,24.0,whatsapp_lead_trigger,2
6.45134,3.294154,21.78,whatsapp_lead_trigger,2
6.602139,3.229015,16.41,meta_awareness_ad,5
6.212753,3.557261,15.28,meta_awareness_ad,1
6.802738,3.35285,15.41,meta_awareness_ad,1
6.681189,3.243989,20.44,whatsapp_lead_trigger,2
6.29365,3.550029,8.14,meta_awareness_ad,2
6.208771,3.49935,18.41,meta_conversion_ad,2
6.528843,3.221439,7.64,whatsapp_lead_trigger,2
6.356363,3.756346,25.69,meta_awareness_ad,7
6.668624,3.29812,19.26,meta_conversion_ad,3
6.5835,3.496807,9.49,meta_awareness_ad,1
6.542907,3.677188,15.64,whatsapp_lead_trigger,1
6.438862,3.512433,8.17,meta_awareness_ad,8
6.764401,3.418077,27.03,meta_conversion_ad,3
6.637418,3.16436,27.98,meta_conversion_ad,5
6.614875,3.685354,20.57,meta_awareness_ad,1
6.704408,3.50897,27.45,meta_awareness_ad,3
6.371571,3.166972,16.21,meta_awareness_ad,3
6.717111,3.610894,21.11,meta_awareness_ad,1
6.484709,3.388373,24.8,whatsapp_lead_trigger,2
6.574609,3.337551,14.95,whatsapp_lead_trigger,2
6.500931,3.293384,15.57,meta_awareness_ad,2
6.24272,3.404874,22.47,meta_conversion_ad,4
6.668002,3.500395,20.17,meta_conversion_ad,4
6.250728,3.304996,8.96,whatsapp_lead_trigger,4
6.379422,3.398338,0.1,meta_awareness_ad,4
6.456476,3.886292,13.6,meta_awareness_ad,2
6.231358,3.450555,0.1,meta_awareness_ad,1
6.359307,3.524086,7.07,meta_conversion_ad,4
6.561123,3.23546,8.01,meta_awareness_ad,2
6.472402,3.17559,10.45,meta_awareness_ad,1
6.484777,3.59888,21.56,meta_awareness_ad,2
6.387149,3.55606,23.3,meta_conversion_ad,1
6.531327,3.636279,19.07,meta_awareness_ad,3
6.475613,3.367261,20.06,meta_awareness_ad,1
6.278255,3.567347,20.25,meta_awareness_ad,1
6.494262,2.99606,0.1,meta_awareness_ad,7
6.338113,3.460383,15.08,meta_conversion_ad,3
6.659055,3.534154,0.63,meta_awareness_ad,4
6.465674,3.275956,19.07,meta_awareness_ad,2
6.902629,3.537575,0.1,meta_conversion_ad,4
6.669435,3.352232,13.56,meta_awareness_ad,3
6.50486,3.367245,19.38,meta_awareness_ad,2
6.611322,3.34041,6.06,whatsapp_lead_trigger,7
6.21093,3.616398,22.69,meta_awareness_ad,1
6.668757,3.311045,19.05,meta_awareness_ad,6
6.401356,3.2927,18.05,meta_awareness_ad,2
6.53786,3.250616,20.58,meta_awareness_ad,2
6.415257,3.323914,12.13,meta_conversion_ad,1
6.431202,3.40845,16.22,meta_conversion_ad,2
6.49723,3.474988,15.08,meta_conversion_ad,2
6.535925,3.266206,14.9,meta_awareness_ad,12
6.520363,3.435136,9.62,meta_awareness_ad,8
6.524102,3.470996,5.06,whatsapp_lead_trigger,7
6.280548,3.239284,12.31,whatsapp_lead_trigger,1
6.874207,3.38867,11.86,meta_awareness_ad,10
6.559197,3.366473,9.11,meta_awareness_ad,2
6.590035,3.390277,21.82,meta_awareness_ad,4
6.473401,3.299702,5.62,meta_awareness_ad,1
6.393277,3.358875,13.63,meta_awareness_ad,2
6.547055,3.383861,24.33,meta_awareness_ad,7
6.567792,3.658807,22.27,meta_conversion_ad,6
6.719671,3.385911,24.73,meta_conversion_ad,3
6.836043,3.579962,10.27,meta_awareness_ad,4
6.745953,3.591317,21.27,meta_awareness_ad,1
6.259421,3.181355,6.5,whatsapp_lead_trigger,3
6.455337,3.335522,12.79,meta_awareness_ad,2
6.574773,3.591626,13.55,meta_conversion_ad,1
6.464357,3.406366,10.39,meta_awareness_ad,1
6.517826,3.361742,12.11,meta_conversion_ad,1
6.20263,3.491704,11.05,meta_awareness_ad,3
6.661532,3.539329,7.14,meta_awareness_ad,1
6.243082,3.374794,21.85,meta_awareness_ad,2
6.288527,3.337462,13.54,meta_awareness_ad,1
6.372199,3.024665,16.61,meta_awareness_ad,2
6.50977,3.386258,16.31,meta_conversion_ad,3
6.280991,3.322027,15.44,meta_awareness_ad,3
6.365341,3.228221,15.74,meta_awareness_ad,2
6.696742,3.3484,12.56,meta_conversion_ad,2
6.507546,3.316588,26.35,meta_conversion_ad,1
6.589432,3.404575,21.09,whatsapp_lead_trigger,4
6.338964,3.33735,15.15,meta_conversion_ad,1
6.516325,3.44625,11.42,meta_awareness_ad,1
6.50402,3.405286,14.05,meta_conversion_ad,3
6.405109,3.570232,18.34,whatsapp_lead_trigger,1
6.516738,3.299055,27.0,whatsapp_lead_trigger,4
6.240581,3.646177,4.02,meta_awareness_ad,1
6.590191,3.539286,20.28,meta_awareness_ad,3
6.464476,3.602212,24.01,meta_awareness_ad,1
6.485817,3.417115,3.11,meta_conversion_ad,1
6.652165,3.337003,13.55,meta_conversion_ad,1
6.589205,3.298508,6.48,meta_conversion_ad,4
6.476649,3.642058,18.44,meta_awareness_ad,7
6.356912,3.543699,12.13,meta_conversion_ad,2
6.723699,3.227983,13.96,whatsapp_lead_trigger,4
6.323382,3.525842,11.71,meta_awareness_ad,3
6.618805,3.255396,20.76,meta_conversion_ad,7
6.284791,3.427844,16.83,meta_awareness_ad,4
6.662081,3.50309,16.85,whatsapp_lead_trigger,1
6.67599,3.597896,16.28,whatsapp_lead_trigger,3
6.237508,3.414832,19.58,meta_conversion_ad,2
6.5918,3.359101,12.9,meta_conversion_ad,1
6.579376,3.38582,28.61,whatsapp_lead_trigger,1
6.629857,3.539227,5.12,meta_awareness_ad,5
6.579186,3.497457,1.19,meta_awareness_ad,6
6.380053,3.37675,0.53,meta_conversion_ad,4
6.491815,3.099698,0.1,meta_awareness_ad,8
6.774097,3.014029,20.39,meta_awareness_ad,4
6.358228,3.413,19.41,whatsapp_lead_trigger,1
6.572829,3.202013,24.66,meta_conversion_ad,1
6.697088,3.299873,6.55,meta_awareness_ad,1
6.375787,3.345159,20.96,meta_awareness_ad,1
6.311882,3.690673,15.45,meta_awareness_ad,1
6.334485,3.397556,16.33,meta_awareness_ad,2
6.583646,3.487197,20.0,meta_awareness_ad,4
6.333209,3.454882,8.95,meta_conversion_ad,4
6.504096,3.015917,35.7,meta_awareness_ad,2
6.730091,3.319276,25.66,meta_awareness_ad,6
6.516704,3.196195,10.75,meta_awareness_ad,2
6.407728,3.63828,6.27,whatsapp_lead_trigger,5
6.543211,3.106303,14.3,meta_awareness_ad,2
6.514099,3.316076,16.46,meta_awareness_ad,1
6.592299,3.340091,23.52,meta_awareness_ad,5
6.767272,3.231324,5.65,meta_conversion_ad,1
6.583915,3.394414,17.28,meta_conversion_ad,2
6.829467,3.372858,2.77,meta_awareness_ad,1
6.592695,3.403657,18.49,meta_awareness_ad,3
6.4093,3.454574,14.14,meta_awareness_ad,11
6.867645,3.414723,30.49,meta_conversion_ad,1
6.505677,3.436271,2.63,meta_conversion_ad,5
6.366166,3.546032,25.96,meta_awareness_ad,1
6.872959,3.13175,1.37,meta_awareness_ad,1
6.414432,3.484195,4.38,meta_awareness_ad,1
6.408542,3.222345,1.58,meta_awareness_ad,3
6.441679,3.28284,17.0,meta_conversion_ad,1
6.549094,3.397363,5.61,meta_awareness_ad,2
